id,text,food_code,product_name,representative_ingredient,middle_category,serving_size,daily_intake_frequency,source_name,data_created_date,nutrient_count
hff_F102-008080000-0001,"제품명: PURE 코엔자임Q10 분류: 코엔자임Q10 영양성분 제공 단위량: 450mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 주식회사 웰리스온, 원산지 미국 출처: 식품의약품안전처",F102-008080000-0001,PURE 코엔자임Q10,코엔자임Q10,코엔자임Q10,1캡슐,1회,식품의약품안전처,2023-10-17,5
hff_F103-001010000-0026,"제품명: RTG 오메가3 & 멀티비타민 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 855mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 855mg, 1일섭취횟수 1회 주요 영양성분: 에너지 7kcal, 단백질 0g, 지방 0.8g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE, 비타민 C 50mg, 비타민 D 10μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 주식회사 네이처웰, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0026,RTG 오메가3 & 멀티비타민,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-01,8
hff_F102-050500000-0006,"제품명: THER-BIOTIC 프로바이오틱스 컴플리트 프리미엄 분류: 프로바이오틱스 영양성분 제공 단위량: 360.83mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 360.83mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 당류 0g 제조/수입 정보: 제조사 PROTHERA, INC., 수입업체 에스에프아이코리아(주), 원산지 미국 출처: 식품의약품안전처",F102-050500000-0006,THER-BIOTIC 프로바이오틱스 컴플리트 프리미엄,프로바이오틱스,프로바이오틱스,1캡슐,1회,식품의약품안전처,2024-06-17,5
hff_F102-050500000-0007,"제품명: THER-BIOTIC 프로바이오틱스 컴플리트 프리미엄 분류: 프로바이오틱스 영양성분 제공 단위량: 360.83mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 360.83mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 당류 0g 제조/수입 정보: 제조사 PROTHERA, INC., 수입업체 에스에프아이코리아(주), 원산지 미국 출처: 식품의약품안전처",F102-050500000-0007,THER-BIOTIC 프로바이오틱스 컴플리트 프리미엄,프로바이오틱스,프로바이오틱스,1캡슐,1회,식품의약품안전처,2023-12-11,5
hff_F103-001010000-0033,"제품명: TS 프리미엄 알티지오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 당류 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 글로업, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0033,TS 프리미엄 알티지오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-02-24,7
hff_F102-050500000-0008,"제품명: VSL 락토풀데이 분류: 프로바이오틱스 영양성분 제공 단위량: 2500mg 복용/섭취 기준: 1회분량 1포, 1회분량중량/부피 2500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 8kcal, 단백질 0g, 지방 0g, 탄수화물 2g, 나트륨 0mg 제조/수입 정보: 제조사 LABOMAR SPA, 수입업체 (주)건강찬, 원산지 이탈리아 출처: 식품의약품안전처",F102-050500000-0008,VSL 락토풀데이,프로바이오틱스,프로바이오틱스,1포,1회,식품의약품안전처,2024-04-12,5
hff_F103-001010000-0021,"제품명: rTG 알래스카 오메가-3 슈퍼 스페셜 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1304.2mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1304.2mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0021,rTG 알래스카 오메가-3 슈퍼 스페셜,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-08-21,6
hff_F103-001010000-0022,"제품명: rTG 알래스카 오메가-3 탑 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1202mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1202mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0022,rTG 알래스카 오메가-3 탑,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-03-23,6
hff_F103-001010000-0023,"제품명: rTG 알래스카 오메가-3 탑 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1204mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1204mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0023,rTG 알래스카 오메가-3 탑,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-06-28,6
hff_F103-001010000-0024,"제품명: rTG 알티지 오메가3 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1020mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1020mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 10μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 주식회사 더베이글, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0024,rTG 알티지 오메가3 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-04,6
hff_F103-001010000-0025,"제품명: rTG 오메가 메타 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NATURALWELL INC, 수입업체 네츄럴 바이오텍, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0025,rTG 오메가 메타 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-04-29,6
hff_F103-001010000-0029,"제품명: rTG 오메가-3 1100 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1209mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1209mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 주식회사 이너프라임, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0029,rTG 오메가-3 1100,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-04-12,6
hff_F103-001010000-0030,"제품명: rTG 오메가-3 1200 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1320mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1320mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE, 비타민 D 25μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 주식회사 더베이글, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0030,rTG 오메가-3 1200,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-04,7
hff_F103-001010000-0031,"제품명: rTG 오메가-3 프리미엄 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NATURALWELL INC, 수입업체 와이엠 팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0031,rTG 오메가-3 프리미엄,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-04-29,6
hff_F103-001010000-0032,"제품명: rTG 오메가-3 피쉬오일 1400 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1405mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1405mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 VIVA PHARMACEUTICAL INC., 수입업체 주식회사 유피아이엔티, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0032,rTG 오메가-3 피쉬오일 1400,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-03-05,5
hff_F103-001010000-0028,"제품명: rTG 오메가3 1100 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1205mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1205mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 FIRST LAB U.S.A CO., 수입업체 (주)씨너지아이앤티, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0028,rTG 오메가3 1100,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-12-20,5
hff_F103-001010000-0027,"제품명: rTG 오메가3 1100 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1200mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1200mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 (주)씨너지아이앤티, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0027,rTG 오메가3 1100,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-04-12,5
hff_F103-001010000-0034,"제품명: 가네 파워 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 16mg, 티아민 4mg, 리보플라빈 15mg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 (주)헬스메디, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0034,가네 파워 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-01-21,7
hff_F103-001010000-0035,"제품명: 가네-드림 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 795mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 795mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NUERA NUTRACEUTICAL INC., 수입업체 주식회사 엔큐엔에이, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0035,가네-드림,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-11-13,5
hff_F103-001010000-0036,"제품명: 가네타민 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 16mg, 티아민 4mg, 리보플라빈 15mg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 (주)헬스메디, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0036,가네타민,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-09-07,7
hff_F103-002020000-0004,"제품명: 가와이 간유드롭에스 비타민A,D 보충용 제품 분류: 복합제품류 영양성분 제공 단위량: 950mg 복용/섭취 기준: 1회분량 1구미, 1회분량중량/부피 950mg, 1일섭취횟수 1회 주요 영양성분: 에너지 4kcal, 단백질 0g, 지방 0g, 탄수화물 1g, 당류 1g, 나트륨 0mg, 비타민 D 5μg 제조/수입 정보: 제조사 KAWAI PHARMACEUTICAL CO.,LTD, 수입업체 엘이티에스(LETS), 원산지 일본 출처: 식품의약품안전처",F103-002020000-0004,"가와이 간유드롭에스 비타민A,D 보충용 제품",복합제품류,"복합제품(영양소, 기능성)",1구미,1회,식품의약품안전처,2022-03-15,7
hff_F103-001010000-0037,"제품명: 간엔 리버스크린 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 티아민 4mg, 리보플라빈 15mg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 팜셀, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0037,간엔 리버스크린,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-09-13,6
hff_F103-001010000-0039,"제품명: 감마리놀렌산 달맞이 꽃 종자유 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1007mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1007mg, 1일섭취횟수 2회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PRIME HEALTH LTD., 수입업체 시카고헬스코리아, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0039,감마리놀렌산 달맞이 꽃 종자유,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,2회,식품의약품안전처,2025-01-02,5
hff_F103-001010000-0038,"제품명: 감마리놀렌산 달맞이 꽃 종자유 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1007mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1007mg, 1일섭취횟수 2회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PHC PRODUCTS LTD., 수입업체 내츄럴삼육오주식회사, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0038,감마리놀렌산 달맞이 꽃 종자유,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,2회,식품의약품안전처,2022-01-11,5
hff_F102-016160000-0001,"제품명: 감마리놀렌산 달맞이꽃 종자유 분류: 감마리놀렌산 함유 유지 영양성분 제공 단위량: 1001mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1001mg, 1일섭취횟수 2회 주요 영양성분: 에너지 9kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 주식회사 에코베스트, 원산지 캐나다 출처: 식품의약품안전처",F102-016160000-0001,감마리놀렌산 달맞이꽃 종자유,감마리놀렌산 함유 유지,감마리놀렌산 함유 유지,1캡슐,2회,식품의약품안전처,2025-09-09,5
hff_F102-016160000-0002,"제품명: 감마리놀렌산 달맞이꽃종자유 분류: 감마리놀렌산 함유 유지 영양성분 제공 단위량: 1001mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1001mg, 1일섭취횟수 2회 주요 영양성분: 에너지 9kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PHC PRODUCTS LTD., 수입업체 (주)제이비파미스 (JB Pharmis Co., Ltd.), 원산지 캐나다 출처: 식품의약품안전처",F102-016160000-0002,감마리놀렌산 달맞이꽃종자유,감마리놀렌산 함유 유지,감마리놀렌산 함유 유지,1캡슐,2회,식품의약품안전처,2022-02-28,5
hff_F102-016160000-0003,"제품명: 감마리놀렌산 달맞이꽃종자유 분류: 감마리놀렌산 함유 유지 영양성분 제공 단위량: 1001mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1001mg, 1일섭취횟수 2회 주요 영양성분: 에너지 9kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 한국무역, 원산지 캐나다 출처: 식품의약품안전처",F102-016160000-0003,감마리놀렌산 달맞이꽃종자유,감마리놀렌산 함유 유지,감마리놀렌산 함유 유지,1캡슐,2회,식품의약품안전처,2022-06-03,5
